ID,Toepassingsgroepen,TeeltsectorenEnGewassen,Perioden,AantalBedrijven_1,PercentageBedrijven_2,GrootteOppervlakte_3,PercentageOppervlakte_4,Januari_5,Februari_6,Maart_7,April_8,Mei_9,Juni_10,Juli_11,Augustus_12,September_13,Oktober_14,November_15,December_16,Totaal_17,Januari_18,Februari_19,Maart_20,April_21,Mei_22,Juni_23,Juli_24,Augustus_25,September_26,Oktober_27,November_28,December_29,GebruikPerJaarPerHectare_30,DoseringPerJaarPerHectare_31
606,A028301,A042323,2012JJ00,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,0.0,
607,A028301,A042323,2016JJ00,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,0.0,
608,A028301,A042257,2012JJ00,98.0,21.1,157,18.1,9.4,0.0,3.8,2.0,0.0,2.6,9.7,3.3,2.1,1.3,0.5,1.0,78,6.8,0.0,23.0,5.7,0.0,9.8,8.8,11.5,11.9,17.7,2.8,1.9,0.1,0.5
609,A028301,A042257,2016JJ00,70.0,17.8,197,21.1,3.9,5.2,4.5,4.2,6.2,8.6,3.8,4.4,3.6,7.4,6.0,5.3,81,8.7,8.5,5.7,5.4,13.0,13.7,2.9,9.0,1.2,13.1,8.6,10.1,0.1,0.4
610,A028301,A042301,2012JJ00,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,0.0,
611,A028301,A042301,2016JJ00,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,0.0,
612,A028301,A042263,2012JJ00,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,0.0,
613,A028301,A042263,2016JJ00,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,0.0,
614,A028301,A042252,2012JJ00,6.0,3.1,20,4.8,0.0,0.0,0.0,0.0,0.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
615,A028301,A042252,2016JJ00,13.0,13.1,17,6.6,0.0,0.0,0.0,3.4,1.2,1.3,0.0,0.0,0.3,0.0,0.0,0.0,4,0.0,0.0,0.0,41.1,15.7,43.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
616,A028301,A042318,2012JJ00,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,0.0,
617,A028301,A042318,2016JJ00,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,0.0,
618,A028301,A042264,2012JJ00,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,0.0,
619,A028301,A042264,2016JJ00,12.0,1.4,37,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.8,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.5,0.0,0.0,0.0,46.5,0.0,0.3
620,A028301,A042334,2012JJ00,97.0,19.7,689,26.3,0.0,0.0,0.0,0.0,3.1,3.1,22.3,18.5,21.7,0.0,0.0,0.0,443,0.0,0.0,0.0,0.0,7.7,6.2,35.3,14.6,36.1,0.0,0.0,0.0,0.2,0.6
621,A028301,A042334,2016JJ00,49.0,12.9,328,11.7,0.0,0.0,0.0,2.6,8.2,7.1,4.0,5.5,3.2,2.7,0.0,1.5,100,0.0,0.0,0.0,5.0,24.8,26.8,12.0,18.1,8.2,3.5,0.0,1.6,0.0,0.3
622,A028301,A042333,2012JJ00,170.0,73.3,2231,82.4,0.0,0.0,20.6,2.1,20.8,47.3,61.3,50.1,16.4,26.9,26.9,26.9,3585,0.0,0.0,8.4,0.3,5.5,14.3,36.2,25.5,1.9,6.1,1.6,0.2,1.3,1.6
623,A028301,A042333,2016JJ00,115.0,55.8,1511,58.0,0.0,0.0,0.0,24.1,16.2,44.4,48.3,48.2,33.0,18.4,0.9,2.9,1455,0.0,0.0,0.0,12.0,6.8,19.6,18.7,24.6,12.9,4.8,0.3,0.3,0.6,1.0
624,A028301,A042351,2012JJ00,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,0.0,
625,A028301,A042351,2016JJ00,5.0,1.4,34,1.4,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
626,A028301,A042194,2012JJ00,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,0.0,
627,A028301,A042194,2016JJ00,73.0,0.9,317,0.4,0.0,0.0,0.0,0.0,0.3,0.2,0.0,0.0,0.0,0.0,0.0,0.0,79,0.0,0.0,0.0,0.0,39.4,60.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
628,A028301,A042171,2012JJ00,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,0.0,
629,A028301,A042171,2016JJ00,191.0,2.6,10415,8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.9,12.1,0.0,1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.9,54.1,0.0,0.0,0.2
630,A028301,A042172,2012JJ00,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,0.0,
631,A028301,A042172,2016JJ00,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,0.0,
632,A028301,A042291,2012JJ00,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,0.0,
633,A028301,A042291,2016JJ00,5.0,1.8,13,0.8,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
634,A028301,A042237,2012JJ00,149.0,17.0,1888,16.8,0.2,0.2,0.2,6.0,3.2,1.4,0.0,0.0,4.2,0.0,0.0,0.0,456,0.1,0.0,0.1,38.2,8.3,0.2,0.0,0.0,53.2,0.0,0.0,0.0,0.0,0.2
635,A028301,A042237,2016JJ00,38.0,4.3,966,7.3,0.5,0.5,0.5,0.0,1.3,0.0,0.0,0.0,2.8,3.9,1.0,0.0,169,2.1,3.2,15.9,0.0,2.0,0.0,0.0,0.0,31.9,22.3,22.6,0.0,0.0,0.2
636,A028301,A042267,2012JJ00,18.0,3.0,288,20.6,13.6,13.6,13.6,0.0,0.0,0.0,2.1,0.0,0.0,23.9,23.9,23.9,221,12.7,1.9,4.6,0.0,0.0,0.0,0.0,0.0,0.0,41.1,32.8,6.8,0.2,0.8
637,A028301,A042267,2016JJ00,32.0,6.1,53,3.1,0.0,0.0,0.0,0.2,1.5,0.4,0.1,0.1,1.4,0.0,0.0,0.0,3,0.0,0.0,0.0,2.1,12.1,66.0,4.5,4.5,10.7,0.0,0.0,0.0,0.0,0.1
638,A028301,A042187,2012JJ00,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,0.0,
639,A028301,A042187,2016JJ00,5.0,1.4,40,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
640,A028301,A042224,2012JJ00,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,0.0,
641,A028301,A042224,2016JJ00,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,0.0,
642,A028301,A042315,2012JJ00,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,0.0,
643,A028301,A042315,2016JJ00,2.0,0.2,41,0.6,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
644,A028301,A042325,2012JJ00,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,0.0,
645,A028301,A042325,2016JJ00,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,0.0,
646,A028301,A042320,2012JJ00,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,0.0,
647,A028301,A042320,2016JJ00,36.0,1.2,318,1.3,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
648,A028301,A042362,2012JJ00,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,0.0,
649,A028301,A042362,2016JJ00,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,0.0,
650,A028297,A048737,2012JJ00,,,164590,21.2,0.3,0.3,4.6,11.2,13.0,0.8,0.6,2.7,0.8,0.3,0.3,0.2,182475,1.2,1.4,12.7,28.7,24.9,1.9,3.6,20.4,1.7,1.4,1.0,1.1,0.2,1.1
651,A028297,A048737,2016JJ00,,,162037,21.9,0.3,0.2,1.1,14.4,12.2,2.2,0.6,5.5,1.8,0.4,0.2,0.2,193179,0.5,0.7,3.0,29.4,20.9,2.4,2.4,31.8,7.5,0.7,0.4,0.5,0.3,1.2
652,A028297,A044031,2012JJ00,,,146308,21.5,0.0,0.0,5.0,11.2,13.2,0.0,0.0,2.0,0.0,0.0,0.0,0.0,143843,0.0,0.0,13.9,33.9,28.8,0.1,0.0,23.4,0.0,0.0,0.0,0.0,0.2,1.0
653,A028297,A044031,2016JJ00,,,146919,22.9,0.0,0.0,1.0,15.5,12.2,1.6,0.2,5.5,1.4,0.0,0.0,0.0,171384,0.0,0.0,2.2,31.3,21.6,0.8,1.8,34.8,7.5,0.0,0.0,0.0,0.3,1.2
654,A028297,A042228,2012JJ00,,,1115,5.3,1.2,1.2,1.2,3.3,0.8,0.7,1.5,0.9,0.0,0.0,0.0,0.0,334,0.1,0.0,0.0,6.1,4.3,4.9,57.1,27.5,0.0,0.0,0.0,0.0,0.0,0.3
655,A028297,A042228,2016JJ00,,,360,1.5,0.0,0.0,0.4,0.3,0.3,0.5,1.1,0.2,0.2,0.0,0.0,0.3,74,0.0,0.0,2.4,0.7,4.4,19.3,56.0,14.3,2.4,0.0,0.0,0.3,0.0,0.2
656,A028297,A044083,2012JJ00,,,1798,53.0,37.0,35.4,40.5,36.8,39.2,37.2,38.7,35.5,33.1,38.4,34.7,38.0,31820,5.3,7.7,9.0,9.3,9.7,9.2,14.9,9.2,8.1,6.6,5.0,5.9,9.4,17.7
657,A028297,A044083,2016JJ00,,,1673,58.4,38.1,38.4,44.7,46.3,46.2,44.1,37.9,38.5,38.7,37.7,36.2,34.6,18642,4.7,7.0,10.6,12.2,11.6,15.4,7.3,7.9,8.3,6.4,4.1,4.6,6.5,11.1
658,A028297,A042259,2012JJ00,,,1197,7.3,1.5,1.6,1.6,1.2,2.7,3.5,5.6,4.0,3.4,2.4,2.4,2.4,4394,11.6,2.0,4.5,4.9,6.6,8.6,37.8,10.6,8.1,3.3,1.6,0.3,0.3,3.7
659,A028297,A042259,2016JJ00,,,743,4.4,0.5,0.9,0.5,0.7,2.0,1.0,1.6,1.4,1.8,0.4,0.2,0.4,524,0.0,1.1,0.0,15.3,6.1,20.6,21.5,28.7,5.0,1.3,0.0,0.5,0.0,0.7
660,A028297,A042340,2012JJ00,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,0.0,
661,A028297,A042340,2016JJ00,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,0.0,
662,A028297,T001322,2012JJ00,,,13379,83.0,2.0,2.0,2.0,53.3,58.1,22.5,11.3,33.9,28.8,1.9,0.0,0.0,1498,0.0,0.0,0.2,33.7,46.7,7.3,2.2,5.9,4.0,0.0,0.0,0.0,0.1,0.1
663,A028297,T001322,2016JJ00,,,11806,70.3,1.7,0.0,0.0,29.5,60.6,27.2,8.4,22.3,17.7,8.5,2.9,0.0,2461,0.4,0.0,0.0,32.4,46.2,10.6,1.7,5.2,1.4,2.0,0.2,0.0,0.1,0.2
664,A028297,A042271,2012JJ00,,,793,20.3,0.5,0.4,0.4,0.4,0.4,0.6,0.0,0.0,5.1,12.5,10.6,2.7,586,0.3,1.6,4.4,0.6,0.8,3.4,0.0,0.0,11.0,46.5,28.5,2.9,0.1,0.7
665,A028297,A042271,2016JJ00,,,192,4.9,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.9,2.3,1.8,3.0,84,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,17.8,27.3,20.8,24.0,0.0,0.4
666,A028297,A042269,2012JJ00,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,0.0,
667,A028297,A042269,2016JJ00,,,344,1.0,1.5,1.5,1.5,0.9,0.9,0.9,0.9,0.9,0.9,0.5,0.5,0.5,9,6.6,6.6,6.6,4.4,48.8,9.4,3.9,3.9,3.9,2.0,2.0,2.0,0.0,0.0
668,A028297,A042276,2012JJ00,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,0.0,
669,A028297,A042276,2016JJ00,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,0.0,
670,A028297,A042278,2012JJ00,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,0.0,
671,A028297,A042278,2016JJ00,8.0,2.5,13,1.0,0.0,0.0,0.0,0.8,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,1.0,95.7,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
672,A028297,A044051,2012JJ00,1005.0,72.1,6461,81.3,4.0,4.0,4.0,40.7,77.8,32.5,20.0,33.8,20.4,3.9,0.0,0.0,765,0.0,0.0,0.3,8.5,68.6,7.3,3.7,8.6,3.0,0.1,0.0,0.0,0.1,0.1
673,A028297,A044051,2016JJ00,682.0,62.9,5521,75.2,4.0,0.0,0.0,21.5,72.2,48.2,14.1,35.9,23.0,10.6,6.5,0.0,1232,0.8,0.0,0.0,4.9,59.4,18.8,2.1,9.4,1.5,3.0,0.3,0.0,0.2,0.2
674,A028297,A042297,2012JJ00,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,0.0,
675,A028297,A042297,2016JJ00,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,0.0,
676,A028297,A042256,2012JJ00,136.0,43.0,218,45.0,30.3,31.4,33.6,39.2,33.4,30.6,28.0,15.1,20.3,30.4,28.2,30.7,2317,3.0,4.0,6.3,13.8,15.2,14.7,14.3,5.9,6.5,6.9,5.5,3.8,4.8,10.6
677,A028297,A042256,2016JJ00,79.0,32.6,157,40.1,25.2,24.6,29.9,27.3,29.7,29.3,24.0,22.4,25.0,22.1,18.2,18.2,790,5.4,6.5,6.2,13.3,13.9,34.5,4.1,3.4,3.5,3.7,2.7,2.9,2.0,5.0
678,A028297,A042329,2012JJ00,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,0.0,
679,A028297,A042329,2016JJ00,2.0,1.2,330,15.6,25.0,25.0,25.0,15.1,15.1,15.1,14.8,14.8,14.8,7.7,7.7,7.7,5,12.3,12.3,12.3,7.4,7.4,14.9,7.3,7.3,7.3,3.8,3.8,3.8,0.0,0.0
680,A028297,A042226,2012JJ00,248.0,18.5,611,21.0,1.6,1.6,1.6,0.3,7.0,6.3,4.2,8.7,4.6,0.0,0.0,0.0,466,4.8,2.7,4.7,0.0,18.5,30.7,27.1,10.0,1.4,0.0,0.0,0.0,0.2,0.8
681,A028297,A042226,2016JJ00,82.0,7.8,224,8.1,0.0,0.0,0.6,1.3,2.1,2.6,4.1,4.9,3.1,0.7,0.0,0.3,392,0.0,0.0,0.0,20.2,3.1,9.9,22.2,36.8,5.8,1.3,0.0,0.6,0.1,1.7
682,A028297,A042260,2012JJ00,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,0.0,
683,A028297,A042260,2016JJ00,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,0.0,
684,A028297,A042312,2012JJ00,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,0.0,
685,A028297,A042312,2016JJ00,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,0.0,
686,A028297,A042331,2012JJ00,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,0.0,
687,A028297,A042331,2016JJ00,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,0.0,
688,A028297,A042191,2012JJ00,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,0.0,
689,A028297,A042191,2016JJ00,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,0.0,
690,A028297,A042246,2012JJ00,180.0,93.1,489,97.1,75.9,68.3,74.7,67.5,83.0,93.6,91.6,83.6,79.7,83.0,85.4,82.9,13461,7.2,9.3,5.9,8.4,8.3,10.6,14.9,8.8,8.4,6.9,4.7,6.6,26.7,27.5
691,A028297,A042246,2016JJ00,111.0,98.0,369,96.4,76.5,68.6,81.7,92.6,91.0,91.1,80.7,82.6,83.9,85.0,79.2,76.9,9241,3.6,5.3,7.4,11.0,11.9,16.0,7.3,9.0,10.1,8.7,5.0,4.6,24.1,25.0
692,A028297,A042177,2012JJ00,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,0.0,
693,A028297,A042177,2016JJ00,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,0.0,
694,A028297,A042356,2012JJ00,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,0.0,
695,A028297,A042356,2016JJ00,977.0,14.3,18946,25.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28.1,11.3,0.0,0.0,0.0,47809,0.0,0.0,0.0,0.0,0.0,0.0,3.0,72.2,24.8,0.0,0.0,0.0,0.7,2.5
696,A028297,A042347,2012JJ00,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,0.0,
697,A028297,A042347,2016JJ00,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,0.0,
698,A028297,A042248,2012JJ00,14.0,16.7,22,21.0,0.0,0.0,5.5,19.9,2.8,5.3,7.2,0.0,1.8,0.0,0.0,0.0,16,0.0,0.0,33.0,33.3,0.2,31.9,0.2,0.0,1.4,0.0,0.0,0.0,0.2,0.7
699,A028297,A042248,2016JJ00,4.0,8.9,7,9.2,2.3,2.3,2.3,3.6,3.6,1.6,1.5,1.5,1.5,8.5,1.8,1.8,21,8.7,5.8,2.9,15.3,10.0,8.1,7.4,7.4,5.6,8.9,8.8,11.1,0.3,2.9
700,A028297,A042162,2012JJ00,1017.0,30.6,6217,24.3,0.0,0.0,0.0,0.0,30.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,974,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
701,A028297,A042162,2016JJ00,1131.0,37.2,9725,38.9,0.0,0.0,0.0,0.0,26.9,11.6,0.0,0.0,0.0,0.0,0.0,0.0,1148,0.0,0.0,0.0,0.0,64.6,35.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
702,A028297,A042249,2012JJ00,5.0,7.7,11,6.5,4.9,4.9,4.9,2.1,2.1,0.0,4.3,0.0,2.1,0.0,6.3,0.0,1,14.7,20.9,27.6,8.1,3.0,0.0,3.7,0.0,10.2,0.0,11.8,0.0,0.0,0.1
703,A028297,A042249,2016JJ00,6.0,10.8,21,11.0,5.6,0.0,0.0,4.5,4.5,4.5,4.3,4.3,5.5,4.2,10.7,1.1,1,28.8,0.0,0.0,2.8,7.3,5.6,5.5,5.5,14.5,4.3,16.0,9.7,0.0,0.0
704,A028297,A042231,2012JJ00,24.0,14.0,146,13.1,0.0,0.0,0.0,1.8,0.0,0.0,16.6,16.6,0.0,0.0,0.0,0.0,243,0.0,0.0,0.0,0.1,0.0,0.0,62.1,37.8,0.0,0.0,0.0,0.0,0.2,1.7
705,A028297,A042231,2016JJ00,6.0,3.8,37,4.0,0.0,0.0,0.0,0.0,0.0,5.2,5.0,0.0,0.0,0.0,0.0,0.0,18,0.0,0.0,0.0,0.0,0.0,80.7,19.3,0.0,0.0,0.0,0.0,0.0,0.0,0.5
706,A028297,A042198,2012JJ00,256.0,17.1,3790,27.7,0.0,0.0,0.0,2.6,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249,0.0,0.0,0.0,1.5,98.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
707,A028297,A042198,2016JJ00,137.0,12.4,2214,22.2,0.0,0.0,0.0,8.4,10.6,0.5,0.0,0.0,0.0,0.0,0.0,0.0,140,0.0,0.0,0.0,42.3,55.7,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
708,A028297,A042232,2012JJ00,3.0,1.7,10,0.7,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
709,A028297,A042232,2016JJ00,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,0.0,
710,A028297,A042233,2012JJ00,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,0.0,
711,A028297,A042233,2016JJ00,2.0,3.2,8,2.8,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
712,A028297,A042285,2012JJ00,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,0.0,
713,A028297,A042285,2016JJ00,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,0.0,
714,A028297,A042181,2012JJ00,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,0.0,
715,A028297,A042181,2016JJ00,29.0,13.3,260,15.3,0.0,0.0,2.7,8.7,0.0,0.0,0.5,0.0,0.0,7.0,0.0,0.6,54,0.0,0.0,11.4,33.1,0.0,0.0,5.5,0.0,0.0,30.2,0.0,19.9,0.0,0.2
716,A028297,A042262,2012JJ00,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,0.0,
717,A028297,A042262,2016JJ00,4.0,0.9,35,0.8,0.0,0.0,0.0,0.0,1.8,0.0,0.4,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,7.5,0.0,92.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
718,A028297,A042250,2012JJ00,10.0,6.8,10,5.1,0.0,1.2,2.1,0.0,1.0,0.4,3.8,4.6,0.4,0.4,0.4,0.4,37,0.0,55.7,28.1,0.0,1.6,0.3,2.4,6.9,0.6,2.3,1.5,0.5,0.2,3.7
719,A028297,A042250,2016JJ00,7.0,7.9,27,19.7,0.9,12.9,0.9,6.2,0.8,6.2,0.0,0.0,0.0,7.0,1.8,4.7,11,17.3,17.6,17.3,15.2,15.2,15.2,0.0,0.0,0.0,0.0,0.0,2.2,0.1,0.4
720,A028297,A042235,2012JJ00,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,0.0,
721,A028297,A042235,2016JJ00,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,0.0,
