ID,Bedrijfsactiviteiten,Perioden,Bedrijven_1,WerknemersUltimoSeptember_2,TotaalProductiewaarde_3,TotaalIndustrieleVerkopen_4,BinnenlandseVerkopen_5,BuitenlandseVerkopen_6,Exportrestituties_7,VoorraadmutatiesProducten_8,TotaalMargeHandelOvOpbrengsten_9,GeactiveerdeKosten_10,Schadeuitkeringen_11,MargeHandel_12,OpbrengstOverigeActiviteiten_13,TotaalVerbruikswaarde_14,TotaalIndustrieleInkopen_15,GrondEnHulpstoffen_16,Verpakkingsmaterialen_17,LoondienstenInNederland_18,LoondienstenInBuitenland_19,BetalingenAanUitzendbureaus_20,KostenIngehuurdPersoneel_21,Vrachtkosten_22,OntvangenKortingen_23,TerugontvangenHeffingenED_24,VoorraadmutatiesGrondEnHulpstoffen_25,KostenEnergieverbruik_26,OverigeBedrijfskosten_27,TotaalToegevoegdeWaarde_28,TotaalArbeidskosten_29,BrutoLonenEnSalarissen_30,PremiesSocialeVerzekeringen_31,PremiesPensioenEnVUT_32,OverigeUitgavenSocialeVoorzieningen_33,HeffingenEnBelastingen_34,TotaalBrutoBedrijfsresultaat_35,SaldoInterest_36,SaldoBuitengewoneBastenLasten_37,SaldoVoorzieningen_38,AfschrijvingenOpVasteActiva_39,ResultaatVoorBelastingen_40,TotaalOverigeBedrijfskosten_41,TotaalHuurInclLease_42,GebouwenEnTerreinen_43,MachinesInstallatiesED_44,Vervoermiddelen_45,TotaalOnderhoudsEnReparatiekosten_46,GebouwenEnTerreinen_47,MachinesInstallatiesED_48,Vervoermiddelen_49,SchoonhoudenGebouwenEnTerreinen_50,KostenHulpmaterialen_51,KostenHandEnMachinegereedschappen_52,PremiesSchadeverzekeringen_53,BrandstofkostenVervoermiddelen_54,ReisEnVerblijfkosten_55,ReclameBeursEnRepresentatiekosten_56,BankEnIncassokosten_57,Communicatiekosten_58,AccountantAdmAdvRechtshulp_59,Automatiseringskosten_60,ResearchEnOntwikkelingskosten_61,DoorbelasteKostenAlgemeenBeheer_62,KantoorbehContributiesAbonnVaklit_63,Opleidingskosten_64,OverigePersoneelskosten_65,VuilafvoerVuilverwerking_66,Commissarissenbeloning_67,OctrooiEnLicentierechten_68,OverigeAlgemeneKosten_69,CodeBedrijfsactiviteit_70
624,191   ,1994JJ00,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191   
625,191   ,1995JJ00,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191   
626,191   ,1996JJ00,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191   
627,191   ,1997JJ00,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191   
628,191   ,1998JJ00,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191   
629,191   ,1999JJ00,10.0,521.0,126.0,127.0,39.0,88.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,100.0,84.0,78.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,-1.0,2.0,12.0,26.0,16.0,14.0,2.0,0.0,0.0,0.0,9.0,-1.0,0.0,0.0,3.0,5.0,12.0,2.0,1.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,191   
630,192   ,1993JJ00,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192   
631,192   ,1994JJ00,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192   
632,192   ,1995JJ00,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192   
633,192   ,1996JJ00,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192   
634,192   ,1997JJ00,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192   
635,192   ,1998JJ00,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192   
636,192   ,1999JJ00,10.0,345.0,25.0,25.0,15.0,10.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,16.0,11.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,3.0,9.0,8.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,192   
637,193   ,1993JJ00,41.0,2115.0,136.0,133.0,99.0,34.0,0.0,-2.0,5.0,0.0,0.0,5.0,0.0,77.0,57.0,47.0,2.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,-2.0,1.0,17.0,59.0,49.0,40.0,5.0,3.0,1.0,0.0,10.0,-4.0,0.0,0.0,5.0,0.0,17.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,7.0,193   
638,193   ,1994JJ00,36.0,1687.0,118.0,115.0,82.0,33.0,0.0,-1.0,4.0,0.0,0.0,4.0,0.0,68.0,53.0,45.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,49.0,40.0,34.0,3.0,2.0,0.0,0.0,9.0,-2.0,1.0,0.0,5.0,4.0,15.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,193   
639,193   ,1995JJ00,29.0,1535.0,123.0,122.0,83.0,39.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,74.0,60.0,51.0,2.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,14.0,50.0,39.0,34.0,2.0,2.0,0.0,0.0,10.0,-1.0,-1.0,0.0,5.0,4.0,14.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,193   
640,193   ,1996JJ00,23.0,1217.0,108.0,103.0,72.0,31.0,0.0,2.0,3.0,0.0,0.0,3.0,0.0,63.0,50.0,42.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,44.0,32.0,28.0,2.0,2.0,1.0,0.0,12.0,-1.0,0.0,0.0,4.0,7.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,193   
641,193   ,1997JJ00,24.0,1201.0,111.0,109.0,77.0,32.0,0.0,-1.0,3.0,0.0,0.0,3.0,0.0,65.0,53.0,45.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,13.0,46.0,32.0,28.0,2.0,1.0,0.0,0.0,14.0,-1.0,0.0,0.0,4.0,9.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,193   
642,193   ,1998JJ00,21.0,1206.0,119.0,113.0,78.0,35.0,0.0,3.0,4.0,0.0,0.0,4.0,0.0,72.0,58.0,49.0,2.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,15.0,47.0,34.0,28.0,4.0,2.0,0.0,0.0,13.0,0.0,2.0,0.0,4.0,10.0,15.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,193   
643,193   ,1999JJ00,21.0,1234.0,128.0,120.0,88.0,32.0,0.0,3.0,5.0,0.0,0.0,5.0,0.0,80.0,63.0,53.0,2.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,49.0,36.0,30.0,4.0,2.0,1.0,0.0,12.0,-1.0,-1.0,0.0,4.0,6.0,16.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,193   
644,DD    ,1993JJ00,199.0,11061.0,1076.0,1016.0,829.0,187.0,0.0,3.0,56.0,11.0,0.0,16.0,29.0,692.0,584.0,510.0,3.0,49.0,6.0,11.0,5.0,1.0,1.0,0.0,13.0,12.0,109.0,383.0,298.0,245.0,31.0,15.0,6.0,0.0,85.0,-15.0,-2.0,-1.0,41.0,26.0,109.0,19.0,12.0,3.0,4.0,20.0,4.0,13.0,2.0,1.0,3.0,3.0,7.0,4.0,4.0,8.0,1.0,4.0,5.0,2.0,1.0,8.0,4.0,1.0,6.0,3.0,0.0,0.0,6.0,DD    
645,DD    ,1994JJ00,183.0,10716.0,1113.0,1071.0,901.0,170.0,0.0,6.0,34.0,0.0,0.0,17.0,17.0,734.0,621.0,553.0,4.0,38.0,5.0,14.0,7.0,1.0,1.0,0.0,8.0,12.0,110.0,379.0,292.0,247.0,24.0,15.0,6.0,1.0,85.0,-17.0,2.0,-3.0,35.0,32.0,110.0,18.0,13.0,2.0,3.0,21.0,4.0,13.0,3.0,1.0,3.0,3.0,7.0,4.0,3.0,8.0,2.0,4.0,5.0,2.0,1.0,10.0,5.0,0.0,5.0,3.0,0.0,0.0,6.0,DD    
646,DD    ,1995JJ00,192.0,11379.0,1242.0,1195.0,983.0,212.0,0.0,4.0,42.0,0.0,0.0,23.0,19.0,828.0,695.0,614.0,5.0,42.0,4.0,20.0,9.0,2.0,1.0,0.0,2.0,13.0,122.0,414.0,317.0,271.0,22.0,16.0,7.0,1.0,96.0,-14.0,4.0,-1.0,37.0,49.0,122.0,22.0,15.0,3.0,4.0,23.0,4.0,15.0,3.0,1.0,3.0,4.0,8.0,4.0,4.0,9.0,2.0,4.0,5.0,2.0,1.0,9.0,5.0,0.0,6.0,3.0,0.0,0.0,8.0,DD    
647,DD    ,1996JJ00,183.0,10666.0,1219.0,1181.0,975.0,206.0,0.0,1.0,37.0,0.0,0.0,29.0,8.0,810.0,673.0,586.0,5.0,48.0,3.0,23.0,6.0,4.0,1.0,0.0,0.0,15.0,122.0,410.0,303.0,260.0,19.0,16.0,8.0,1.0,106.0,-13.0,7.0,-2.0,38.0,61.0,122.0,23.0,16.0,4.0,3.0,26.0,5.0,17.0,3.0,1.0,3.0,4.0,8.0,4.0,4.0,8.0,1.0,4.0,5.0,1.0,1.0,9.0,5.0,1.0,6.0,3.0,0.0,0.0,6.0,DD    
648,DD    ,1997JJ00,185.0,10617.0,1330.0,1284.0,1071.0,213.0,0.0,7.0,38.0,1.0,0.0,33.0,4.0,903.0,759.0,657.0,6.0,56.0,7.0,25.0,6.0,4.0,2.0,0.0,0.0,15.0,129.0,426.0,315.0,272.0,18.0,17.0,8.0,1.0,110.0,-10.0,3.0,-1.0,39.0,64.0,129.0,25.0,16.0,5.0,4.0,25.0,4.0,17.0,3.0,1.0,3.0,4.0,7.0,5.0,4.0,9.0,1.0,4.0,5.0,2.0,1.0,8.0,5.0,0.0,7.0,3.0,0.0,0.0,11.0,DD    
649,DD    ,1998JJ00,194.0,11125.0,1434.0,1385.0,1133.0,252.0,0.0,6.0,43.0,2.0,0.0,38.0,3.0,968.0,817.0,708.0,6.0,62.0,4.0,25.0,8.0,5.0,2.0,0.0,4.0,17.0,138.0,466.0,341.0,278.0,34.0,20.0,9.0,0.0,124.0,-9.0,3.0,-1.0,44.0,74.0,138.0,24.0,16.0,4.0,4.0,29.0,5.0,20.0,3.0,1.0,3.0,5.0,7.0,5.0,4.0,10.0,1.0,4.0,6.0,2.0,1.0,10.0,5.0,1.0,8.0,4.0,0.0,0.0,9.0,DD    
650,DD    ,1999JJ00,204.0,11538.0,1473.0,1426.0,1195.0,231.0,0.0,-1.0,48.0,1.0,0.0,42.0,5.0,989.0,830.0,707.0,9.0,75.0,2.0,27.0,8.0,5.0,2.0,0.0,3.0,16.0,144.0,485.0,365.0,297.0,39.0,22.0,9.0,0.0,119.0,-9.0,4.0,-1.0,47.0,65.0,144.0,27.0,18.0,4.0,5.0,29.0,5.0,19.0,4.0,1.0,2.0,5.0,8.0,5.0,4.0,10.0,1.0,4.0,7.0,2.0,1.0,11.0,5.0,1.0,8.0,4.0,0.0,0.0,10.0,DD    
651,201   ,1993JJ00,7.0,318.0,38.0,36.0,24.0,12.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,26.0,20.0,19.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,12.0,8.0,6.0,1.0,0.0,0.0,0.0,4.0,-1.0,0.0,0.0,1.0,1.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,201   
652,201   ,1994JJ00,13.0,482.0,61.0,59.0,43.0,16.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,44.0,32.0,30.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,16.0,11.0,10.0,1.0,0.0,0.0,0.0,5.0,-1.0,0.0,0.0,2.0,1.0,11.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,201   
653,201   ,1995JJ00,11.0,505.0,64.0,62.0,46.0,16.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,47.0,39.0,37.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,10.0,16.0,12.0,10.0,0.0,0.0,0.0,0.0,4.0,-1.0,0.0,0.0,2.0,0.0,10.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,201   
654,201   ,1996JJ00,10.0,418.0,59.0,57.0,43.0,14.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,44.0,34.0,32.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,14.0,10.0,9.0,0.0,0.0,0.0,0.0,4.0,-1.0,0.0,0.0,2.0,0.0,9.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,201   
655,201   ,1997JJ00,7.0,257.0,34.0,32.0,26.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,22.0,19.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,11.0,7.0,6.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,2.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,201   
656,201   ,1998JJ00,9.0,239.0,32.0,31.0,23.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,7.0,5.0,1.0,0.0,0.0,0.0,5.0,-1.0,0.0,0.0,2.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,201   
657,201   ,1999JJ00,7.0,264.0,38.0,36.0,26.0,10.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,24.0,20.0,18.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,14.0,8.0,6.0,1.0,0.0,0.0,0.0,5.0,-1.0,0.0,0.0,2.0,3.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,201   
658,20101 ,1993JJ00,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20101 
659,20101 ,1994JJ00,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20101 
660,20101 ,1995JJ00,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20101 
661,20101 ,1996JJ00,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20101 
662,20101 ,1997JJ00,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20101 
663,20101 ,1998JJ00,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20101 
664,20101 ,1999JJ00,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20101 
665,20102 ,1993JJ00,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20102 
666,20102 ,1994JJ00,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20102 
667,20102 ,1995JJ00,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20102 
668,20102 ,1996JJ00,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20102 
669,20102 ,1997JJ00,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20102 
670,20102 ,1998JJ00,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20102 
671,20102 ,1999JJ00,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20102 
672,202   ,1993JJ00,9.0,520.0,65.0,64.0,38.0,26.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,43.0,35.0,34.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,22.0,14.0,12.0,1.0,1.0,0.0,0.0,8.0,-1.0,0.0,0.0,3.0,4.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,202   
673,202   ,1994JJ00,7.0,475.0,69.0,67.0,40.0,27.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,48.0,39.0,38.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1.0,7.0,21.0,14.0,12.0,1.0,1.0,0.0,0.0,8.0,-1.0,0.0,0.0,2.0,5.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,202   
674,202   ,1995JJ00,6.0,382.0,48.0,47.0,23.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,28.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,15.0,10.0,9.0,0.0,0.0,0.0,0.0,5.0,-1.0,0.0,0.0,2.0,2.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,202   
675,202   ,1996JJ00,8.0,435.0,49.0,49.0,24.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,26.0,25.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,16.0,12.0,10.0,1.0,0.0,0.0,0.0,4.0,-1.0,0.0,0.0,2.0,1.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,202   
676,202   ,1997JJ00,8.0,440.0,59.0,59.0,29.0,30.0,0.0,-1.0,1.0,0.0,0.0,1.0,0.0,43.0,34.0,32.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,16.0,13.0,11.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,1.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,202   
677,202   ,1998JJ00,8.0,434.0,64.0,63.0,28.0,35.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,46.0,36.0,34.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,18.0,13.0,11.0,2.0,0.0,0.0,0.0,5.0,-1.0,0.0,0.0,2.0,2.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,202   
678,202   ,1999JJ00,9.0,465.0,64.0,63.0,28.0,35.0,0.0,-1.0,1.0,0.0,0.0,1.0,0.0,47.0,37.0,34.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,17.0,15.0,12.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,9.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,202   
679,203   ,1993JJ00,130.0,7290.0,668.0,638.0,559.0,79.0,0.0,4.0,27.0,11.0,0.0,0.0,16.0,419.0,356.0,304.0,2.0,40.0,0.0,6.0,3.0,0.0,1.0,0.0,8.0,7.0,64.0,249.0,202.0,165.0,21.0,11.0,5.0,0.0,47.0,-10.0,-2.0,-1.0,25.0,10.0,64.0,11.0,7.0,2.0,2.0,10.0,2.0,7.0,1.0,0.0,1.0,2.0,5.0,2.0,2.0,5.0,0.0,2.0,3.0,1.0,0.0,5.0,3.0,0.0,3.0,2.0,0.0,0.0,7.0,203   
680,203   ,1994JJ00,115.0,6871.0,675.0,665.0,591.0,74.0,0.0,5.0,4.0,0.0,0.0,1.0,3.0,436.0,373.0,328.0,2.0,32.0,0.0,7.0,5.0,0.0,1.0,0.0,5.0,6.0,61.0,239.0,192.0,161.0,16.0,10.0,5.0,0.0,47.0,-11.0,1.0,-1.0,19.0,16.0,61.0,8.0,6.0,1.0,1.0,9.0,2.0,6.0,1.0,0.0,2.0,2.0,5.0,2.0,2.0,4.0,1.0,2.0,3.0,1.0,1.0,5.0,3.0,0.0,4.0,2.0,0.0,0.0,5.0,203   
681,203   ,1995JJ00,120.0,7184.0,764.0,756.0,658.0,98.0,0.0,2.0,5.0,0.0,0.0,3.0,2.0,506.0,428.0,371.0,3.0,38.0,0.0,12.0,5.0,1.0,1.0,0.0,-1.0,8.0,69.0,258.0,206.0,174.0,15.0,11.0,6.0,0.0,51.0,-9.0,0.0,0.0,20.0,22.0,69.0,10.0,7.0,1.0,2.0,11.0,2.0,8.0,1.0,0.0,2.0,2.0,5.0,2.0,2.0,5.0,1.0,3.0,3.0,1.0,1.0,4.0,3.0,0.0,4.0,2.0,0.0,0.0,8.0,203   
682,203   ,1996JJ00,116.0,7052.0,755.0,749.0,656.0,93.0,0.0,-1.0,7.0,0.0,0.0,4.0,3.0,493.0,411.0,348.0,3.0,42.0,0.0,13.0,5.0,1.0,1.0,0.0,-1.0,8.0,73.0,263.0,207.0,176.0,14.0,11.0,6.0,0.0,55.0,-8.0,0.0,0.0,20.0,27.0,73.0,12.0,8.0,2.0,2.0,13.0,3.0,8.0,2.0,0.0,2.0,3.0,5.0,3.0,3.0,5.0,1.0,2.0,4.0,1.0,1.0,5.0,4.0,0.0,4.0,2.0,0.0,0.0,3.0,203   
683,203   ,1997JJ00,121.0,7232.0,888.0,869.0,759.0,110.0,0.0,9.0,10.0,1.0,0.0,8.0,1.0,595.0,506.0,430.0,4.0,49.0,5.0,14.0,4.0,2.0,1.0,0.0,2.0,9.0,83.0,293.0,222.0,190.0,13.0,13.0,6.0,0.0,71.0,-6.0,0.0,0.0,23.0,42.0,83.0,16.0,9.0,4.0,3.0,14.0,2.0,10.0,2.0,0.0,2.0,3.0,5.0,3.0,2.0,5.0,1.0,3.0,3.0,1.0,1.0,5.0,4.0,0.0,5.0,3.0,0.0,0.0,7.0,203   
684,203   ,1998JJ00,124.0,7505.0,934.0,917.0,798.0,119.0,0.0,5.0,11.0,2.0,0.0,8.0,1.0,625.0,532.0,449.0,4.0,55.0,4.0,14.0,6.0,2.0,1.0,0.0,1.0,9.0,85.0,309.0,237.0,192.0,24.0,15.0,6.0,0.0,72.0,-7.0,2.0,0.0,25.0,41.0,85.0,16.0,10.0,3.0,3.0,16.0,3.0,10.0,2.0,1.0,2.0,4.0,5.0,3.0,2.0,5.0,1.0,3.0,4.0,2.0,1.0,5.0,4.0,0.0,5.0,2.0,0.0,0.0,5.0,203   
